time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-02 00:00:00+00:00,20,12,10,5
2026-03-03 00:00:00+00:00,17,9,14,2
2026-03-04 00:00:00+00:00,13,9,18,9
2026-03-05 00:00:00+00:00,15,7,21,8
2026-03-06 00:00:00+00:00,17,9,11,4
2026-03-07 00:00:00+00:00,22,10,7,4
2026-03-08 00:00:00+00:00,10,6,29,5
2026-03-09 00:00:00+00:00,23,10,27,6
2026-03-10 00:00:00+00:00,17,9,21,8
2026-03-11 00:00:00+00:00,22,13,40,5
2026-03-12 00:00:00+00:00,18,10,4,3
2026-03-13 00:00:00+00:00,16,9,7,6
2026-03-14 00:00:00+00:00,15,7,3,3
2026-03-15 00:00:00+00:00,28,12,20,7
