referrer,views_total,views_unique
Google,22,19
stratus-red-team.cloud,19,4
github.com,4,4
maturitymodel.security.aws.dev,4,3
chatgpt.com,4,1
jira.csod.com,3,1
Bing,2,2
usc-excel.officeapps.live.com,1,1
DuckDuckGo,1,1
statics.teams.cdn.office.net,1,1
