time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-21 00:00:00+00:00,3.0,2.0,22,12
2024-10-22 00:00:00+00:00,1.0,1.0,48,12
2024-10-23 00:00:00+00:00,5.0,2.0,48,9
2024-10-24 00:00:00+00:00,6.0,4.0,26,7
2024-10-25 00:00:00+00:00,4.0,3.0,14,9
2024-10-26 00:00:00+00:00,2.0,2.0,8,4
2024-10-27 00:00:00+00:00,2.0,2.0,22,6
2024-10-28 00:00:00+00:00,2.0,2.0,22,14
2024-10-29 00:00:00+00:00,2.0,2.0,34,6
2024-10-30 00:00:00+00:00,2.0,2.0,21,7
2024-10-31 00:00:00+00:00,3.0,3.0,15,13
2024-11-01 00:00:00+00:00,3.0,3.0,20,11
2024-11-02 00:00:00+00:00,3.0,3.0,10,5
2024-11-03 00:00:00+00:00,,,16,4
