time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-14 00:00:00+00:00,11,7,7,5
2026-01-15 00:00:00+00:00,11,7,7,5
2026-01-16 00:00:00+00:00,12,7,9,9
2026-01-17 00:00:00+00:00,19,10,9,6
2026-01-18 00:00:00+00:00,11,7,32,9
2026-01-19 00:00:00+00:00,7,7,25,9
2026-01-20 00:00:00+00:00,22,10,10,8
2026-01-21 00:00:00+00:00,16,8,21,12
2026-01-22 00:00:00+00:00,6,6,11,6
2026-01-23 00:00:00+00:00,5,5,13,9
2026-01-24 00:00:00+00:00,21,9,74,12
2026-01-25 00:00:00+00:00,17,9,26,10
2026-01-26 00:00:00+00:00,22,10,25,10
2026-01-27 00:00:00+00:00,15,7,15,11
