referrer,views_total,views_unique
Google,92,24
cmsv16.onenec.nec.com,10,2
stratus-red-team.cloud,9,1
github.com,6,5
test.jpn.onenec.net,5,3
maturitymodel.security.aws.dev,4,4
dev.classmethod.jp,3,2
pages.awscloud.com,2,1
quip-amazon.com,1,1
