time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-14 00:00:00+00:00,8,5,45,14
2025-02-15 00:00:00+00:00,7,5,34,1
2025-02-16 00:00:00+00:00,7,5,13,3
2025-02-17 00:00:00+00:00,6,4,54,15
2025-02-18 00:00:00+00:00,7,4,29,15
2025-02-19 00:00:00+00:00,2,2,12,9
2025-02-20 00:00:00+00:00,15,9,19,9
2025-02-21 00:00:00+00:00,11,6,44,9
2025-02-22 00:00:00+00:00,10,7,1,1
2025-02-23 00:00:00+00:00,7,4,45,4
2025-02-24 00:00:00+00:00,16,12,41,18
2025-02-25 00:00:00+00:00,9,6,13,10
2025-02-26 00:00:00+00:00,9,6,41,7
2025-02-27 00:00:00+00:00,4,4,13,7
