referrer,views_total,views_unique
Google,39,24
github.com,6,6
cloudsec.cybr.com,5,5
statics.teams.cdn.office.net,2,2
stratus-red-team.cloud,2,2
maturitymodel.security.aws.dev,2,2
excel.officeapps.live.com,2,1
nubenetes.com,2,1
DuckDuckGo,1,1
linkedin.com,1,1
