time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-12 00:00:00+00:00,4,4,29,11
2022-10-13 00:00:00+00:00,3,3,18,18
2022-10-14 00:00:00+00:00,7,7,28,16
2022-10-15 00:00:00+00:00,3,3,2,2
2022-10-16 00:00:00+00:00,6,5,3,2
2022-10-17 00:00:00+00:00,4,4,14,14
2022-10-18 00:00:00+00:00,7,7,20,11
2022-10-19 00:00:00+00:00,5,5,6,6
2022-10-20 00:00:00+00:00,4,4,26,12
2022-10-21 00:00:00+00:00,7,7,42,13
2022-10-22 00:00:00+00:00,4,4,17,7
2022-10-23 00:00:00+00:00,4,4,17,9
2022-10-24 00:00:00+00:00,5,5,35,17
2022-10-25 00:00:00+00:00,5,5,13,9
