time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-26 00:00:00+00:00,11,5,8,3
2025-07-27 00:00:00+00:00,12,6,48,8
2025-07-28 00:00:00+00:00,14,8,174,7
2025-07-29 00:00:00+00:00,12,6,46,13
2025-07-30 00:00:00+00:00,13,7,21,11
2025-07-31 00:00:00+00:00,17,11,21,11
2025-08-01 00:00:00+00:00,17,11,165,7
2025-08-02 00:00:00+00:00,18,12,36,8
2025-08-03 00:00:00+00:00,10,4,211,11
2025-08-04 00:00:00+00:00,17,11,157,14
2025-08-05 00:00:00+00:00,14,7,65,31
2025-08-06 00:00:00+00:00,12,6,35,13
2025-08-07 00:00:00+00:00,13,7,28,10
2025-08-08 00:00:00+00:00,2,2,17,6
