referrer,views_total,views_unique
Bing,72,2
Google,61,28
github.com,19,7
statics.teams.cdn.office.net,12,2
maturitymodel.security.aws.dev,3,3
stratus-red-team.cloud,2,1
i.hacking8.com,2,1
awsstash.com,1,1
pages.awscloud.com,1,1
DuckDuckGo,1,1
