time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-04 00:00:00+00:00,30,13,13,4
2026-08-05 00:00:00+00:00,22,11,17,7
2026-08-06 00:00:00+00:00,7,7,13,6
2026-08-07 00:00:00+00:00,36,17,13,5
2026-08-08 00:00:00+00:00,18,12,9,3
2026-08-09 00:00:00+00:00,20,11,24,4
2026-08-10 00:00:00+00:00,21,15,20,8
2026-08-11 00:00:00+00:00,34,19,20,5
2026-08-12 00:00:00+00:00,17,12,42,10
2026-08-13 00:00:00+00:00,24,11,18,6
2026-08-14 00:00:00+00:00,10,10,38,7
2026-08-15 00:00:00+00:00,18,15,28,3
2026-08-16 00:00:00+00:00,8,8,48,5
2026-08-17 00:00:00+00:00,13,9,29,8
