referrer,views_total,views_unique
Google,61,28
facebook.com,12,12
github.com,12,8
DuckDuckGo,4,3
search.brave.com,4,1
t.co,3,1
aws.amazon.com,2,1
faun.to,1,1
tldrsec.com,1,1
pages.awscloud.com,1,1
