time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-20 00:00:00+00:00,10,9,28,8
2024-08-21 00:00:00+00:00,2,2,14,12
2024-08-22 00:00:00+00:00,8,5,27,10
2024-08-23 00:00:00+00:00,5,4,11,7
2024-08-24 00:00:00+00:00,4,1,33,7
2024-08-25 00:00:00+00:00,4,3,145,6
2024-08-26 00:00:00+00:00,2,2,20,15
2024-08-27 00:00:00+00:00,2,2,11,8
2024-08-28 00:00:00+00:00,5,5,10,7
2024-08-29 00:00:00+00:00,3,3,20,7
2024-08-30 00:00:00+00:00,6,4,14,7
2024-08-31 00:00:00+00:00,7,5,6,3
2024-09-01 00:00:00+00:00,5,4,227,7
2024-09-02 00:00:00+00:00,3,3,17,8
