time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-31 00:00:00+00:00,5,5,44,9
2023-11-01 00:00:00+00:00,6,5,13,4
2023-11-02 00:00:00+00:00,6,6,25,6
2023-11-03 00:00:00+00:00,6,6,86,4
2023-11-04 00:00:00+00:00,3,3,1,1
2023-11-05 00:00:00+00:00,6,6,1,1
2023-11-06 00:00:00+00:00,4,4,8,5
2023-11-07 00:00:00+00:00,5,5,33,18
2023-11-08 00:00:00+00:00,7,6,9,4
2023-11-09 00:00:00+00:00,3,3,5,4
2023-11-10 00:00:00+00:00,5,5,30,4
2023-11-11 00:00:00+00:00,5,5,7,2
2023-11-12 00:00:00+00:00,4,4,3,3
2023-11-13 00:00:00+00:00,3,3,8,8
