referrer,views_total,views_unique
github.com,16,13
Google,15,14
statics.teams.cdn.office.net,9,5
maturitymodel.security.aws.dev,8,8
aws.amazon.com,3,1
Bing,2,2
cloudsec.cybr.com,2,2
occprod.atlassian.net,2,1
usc-excel.officeapps.live.com,1,1
stratus-red-team.cloud,1,1
