time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-07 00:00:00+00:00,22,10,7,4
2026-03-08 00:00:00+00:00,10,6,29,5
2026-03-09 00:00:00+00:00,23,10,27,6
2026-03-10 00:00:00+00:00,17,9,21,8
2026-03-11 00:00:00+00:00,22,13,40,5
2026-03-12 00:00:00+00:00,18,10,4,3
2026-03-13 00:00:00+00:00,16,9,7,6
2026-03-14 00:00:00+00:00,15,7,3,3
2026-03-15 00:00:00+00:00,28,12,20,7
2026-03-16 00:00:00+00:00,17,10,9,5
2026-03-17 00:00:00+00:00,16,8,25,6
2026-03-18 00:00:00+00:00,15,6,6,5
2026-03-19 00:00:00+00:00,23,11,16,8
2026-03-20 00:00:00+00:00,18,6,46,11
