referrer,views_total,views_unique
Google,34,15
maturitymodel.security.aws.dev,14,5
github.com,8,6
cloudsec.cybr.com,7,6
nubenetes.com,4,3
jpn.nec.com,3,2
stratus-red-team.cloud,2,2
statics.teams.cdn.office.net,2,1
confluence.cornell.edu,1,1
