time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-10 00:00:00+00:00,15,10,181,13
2025-11-11 00:00:00+00:00,12,6,91,5
2025-11-12 00:00:00+00:00,12,7,108,11
2025-11-13 00:00:00+00:00,6,6,8,8
2025-11-14 00:00:00+00:00,6,6,19,7
2025-11-15 00:00:00+00:00,7,7,13,3
2025-11-16 00:00:00+00:00,6,6,37,10
2025-11-17 00:00:00+00:00,5,5,60,11
2025-11-18 00:00:00+00:00,8,8,21,8
2025-11-19 00:00:00+00:00,4,4,8,7
2025-11-20 00:00:00+00:00,8,7,9,9
2025-11-21 00:00:00+00:00,4,4,5,4
2025-11-22 00:00:00+00:00,7,7,7,5
2025-11-23 00:00:00+00:00,2,2,19,7
