time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-07-02 00:00:00+00:00,3,2,,
2022-07-03 00:00:00+00:00,1,1,4.0,4.0
2022-07-04 00:00:00+00:00,3,2,7.0,4.0
2022-07-05 00:00:00+00:00,17,13,44.0,9.0
2022-07-06 00:00:00+00:00,6,6,1.0,1.0
2022-07-07 00:00:00+00:00,6,6,8.0,6.0
2022-07-08 00:00:00+00:00,4,4,7.0,6.0
2022-07-09 00:00:00+00:00,7,6,4.0,3.0
2022-07-10 00:00:00+00:00,4,4,20.0,6.0
2022-07-11 00:00:00+00:00,3,3,126.0,16.0
2022-07-12 00:00:00+00:00,8,8,40.0,18.0
2022-07-13 00:00:00+00:00,5,4,13.0,9.0
2022-07-14 00:00:00+00:00,10,9,53.0,20.0
2022-07-15 00:00:00+00:00,4,4,30.0,13.0
