time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-26 00:00:00+00:00,7,6,40,16
2023-05-27 00:00:00+00:00,7,6,2,2
2023-05-28 00:00:00+00:00,8,6,100,69
2023-05-29 00:00:00+00:00,8,7,111,62
2023-05-30 00:00:00+00:00,7,6,94,60
2023-05-31 00:00:00+00:00,6,5,93,31
2023-06-01 00:00:00+00:00,6,5,59,30
2023-06-02 00:00:00+00:00,5,4,27,19
2023-06-03 00:00:00+00:00,5,4,6,6
2023-06-04 00:00:00+00:00,5,4,6,6
2023-06-05 00:00:00+00:00,4,4,39,23
2023-06-06 00:00:00+00:00,5,4,19,10
2023-06-07 00:00:00+00:00,6,5,34,23
2023-06-08 00:00:00+00:00,4,4,5,5
