time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-13 00:00:00+00:00,2,2,12,9
2024-08-14 00:00:00+00:00,2,2,15,10
2024-08-15 00:00:00+00:00,2,2,10,6
2024-08-16 00:00:00+00:00,3,3,13,9
2024-08-17 00:00:00+00:00,2,2,8,4
2024-08-18 00:00:00+00:00,4,4,98,4
2024-08-19 00:00:00+00:00,2,2,17,7
2024-08-20 00:00:00+00:00,10,9,28,8
2024-08-21 00:00:00+00:00,2,2,14,12
2024-08-22 00:00:00+00:00,8,5,27,10
2024-08-23 00:00:00+00:00,5,4,11,7
2024-08-24 00:00:00+00:00,4,1,33,7
2024-08-25 00:00:00+00:00,4,3,145,6
2024-08-26 00:00:00+00:00,1,1,17,13
