time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-17 00:00:00+00:00,5,5,60,11
2025-11-18 00:00:00+00:00,8,8,21,8
2025-11-19 00:00:00+00:00,4,4,8,7
2025-11-20 00:00:00+00:00,8,7,9,9
2025-11-21 00:00:00+00:00,4,4,5,4
2025-11-22 00:00:00+00:00,7,7,7,5
2025-11-23 00:00:00+00:00,5,5,19,7
2025-11-24 00:00:00+00:00,10,9,52,17
2025-11-25 00:00:00+00:00,17,15,7,6
2025-11-26 00:00:00+00:00,7,7,10,7
2025-11-27 00:00:00+00:00,10,9,8,7
2025-11-28 00:00:00+00:00,6,6,46,12
2025-11-29 00:00:00+00:00,11,10,6,4
2025-11-30 00:00:00+00:00,1,1,29,12
