referrer,views_total,views_unique
Google,19,9
github.com,10,8
stratus-red-team.cloud,8,2
maturitymodel.security.aws.dev,3,3
jpn.nec.com,3,1
teams.microsoft.com,2,2
aws.github.io,1,1
search.brave.com,1,1
