referrer,views_total,views_unique
Google,86,31
maturitymodel.security.aws.dev,17,5
github.com,10,10
dev.classmethod.jp,7,2
inside-docupedia.bosch.com,5,1
excel.officeapps.live.com,3,1
jpn.nec.com,2,2
pages.awscloud.com,2,1
Bing,2,1
thederf.cloud,1,1
