time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-11 00:00:00+00:00,3,3,17.0,9.0
2023-10-12 00:00:00+00:00,3,3,8.0,5.0
2023-10-13 00:00:00+00:00,9,5,3.0,3.0
2023-10-14 00:00:00+00:00,7,5,,
2023-10-15 00:00:00+00:00,5,5,40.0,5.0
2023-10-16 00:00:00+00:00,5,5,6.0,6.0
2023-10-17 00:00:00+00:00,5,5,4.0,4.0
2023-10-18 00:00:00+00:00,5,5,20.0,7.0
2023-10-19 00:00:00+00:00,4,4,14.0,8.0
2023-10-20 00:00:00+00:00,3,3,17.0,9.0
2023-10-21 00:00:00+00:00,5,5,1.0,1.0
2023-10-22 00:00:00+00:00,4,4,26.0,4.0
2023-10-23 00:00:00+00:00,5,5,12.0,10.0
2023-10-24 00:00:00+00:00,2,2,1.0,1.0
