time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-05 00:00:00+00:00,6,4,20,7
2025-03-06 00:00:00+00:00,4,4,33,19
2025-03-07 00:00:00+00:00,8,5,12,8
2025-03-08 00:00:00+00:00,8,5,20,7
2025-03-09 00:00:00+00:00,9,6,38,6
2025-03-10 00:00:00+00:00,3,3,37,15
2025-03-11 00:00:00+00:00,3,3,10,9
2025-03-12 00:00:00+00:00,4,4,22,10
2025-03-13 00:00:00+00:00,3,3,12,10
2025-03-14 00:00:00+00:00,12,6,8,6
2025-03-15 00:00:00+00:00,4,4,1,1
2025-03-16 00:00:00+00:00,7,5,39,3
2025-03-17 00:00:00+00:00,5,5,10,9
2025-03-18 00:00:00+00:00,1,1,9,8
