url_path,views_total,views_unique
/awslabs/aws-cloudsaga,110,82
/awslabs/aws-cloudsaga/tree/main/cloudsaga,14,6
/awslabs/aws-cloudsaga/tree/main/cloudsaga/scenarios,11,5
/awslabs/aws-cloudsaga/commits,7,1
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/imds_reveal.py,6,3
/awslabs/aws-cloudsaga/blob/main/README.md,6,3
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/iam_credentials.py,6,2
/awslabs/aws-cloudsaga/issues,5,3
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/public_resources.py,4,2
/awslabs/aws-cloudsaga/pulls,3,3
