time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-12 00:00:00+00:00,4,4,18,8
2023-04-13 00:00:00+00:00,5,5,22,16
2023-04-14 00:00:00+00:00,4,4,38,8
2023-04-15 00:00:00+00:00,4,4,18,2
2023-04-16 00:00:00+00:00,3,3,2,2
2023-04-17 00:00:00+00:00,4,4,6,6
2023-04-18 00:00:00+00:00,4,4,8,7
2023-04-19 00:00:00+00:00,7,5,7,5
2023-04-20 00:00:00+00:00,6,5,11,8
2023-04-21 00:00:00+00:00,5,4,12,9
2023-04-22 00:00:00+00:00,5,4,3,1
2023-04-23 00:00:00+00:00,6,5,1,1
2023-04-24 00:00:00+00:00,7,6,6,6
2023-04-25 00:00:00+00:00,2,2,19,5
