referrer,views_total,views_unique
Google,84,36
github.com,27,12
Bing,7,2
maturitymodel.security.aws.dev,5,4
DuckDuckGo,5,4
t.co,1,1
wiki.cornerstoneondemand.com,1,1
com.linkedin.android,1,1
statics.teams.cdn.office.net,1,1
docs.google.com,1,1
