referrer,views_total,views_unique
Google,40,21
github.com,40,9
dev.classmethod.jp,6,3
Yahoo,6,1
DuckDuckGo,2,2
statics.teams.cdn.office.net,2,2
aws.amazon.com,1,1
Bing,1,1
