time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-17 00:00:00+00:00,4,4,57,10
2024-01-18 00:00:00+00:00,5,5,45,11
2024-01-19 00:00:00+00:00,3,3,12,8
2024-01-20 00:00:00+00:00,4,4,9,6
2024-01-21 00:00:00+00:00,4,4,2,2
2024-01-22 00:00:00+00:00,5,5,11,5
2024-01-23 00:00:00+00:00,5,5,9,8
2024-01-24 00:00:00+00:00,4,4,7,5
2024-01-25 00:00:00+00:00,7,7,6,5
2024-01-26 00:00:00+00:00,8,5,7,7
2024-01-27 00:00:00+00:00,4,4,4,3
2024-01-28 00:00:00+00:00,5,5,4,4
2024-01-29 00:00:00+00:00,5,5,39,17
2024-01-30 00:00:00+00:00,7,6,89,8
