time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-01 00:00:00+00:00,10,7,65,5
2024-06-02 00:00:00+00:00,11,8,107,5
2024-06-03 00:00:00+00:00,10,10,252,13
2024-06-04 00:00:00+00:00,11,7,251,6
2024-06-05 00:00:00+00:00,11,8,19,6
2024-06-06 00:00:00+00:00,10,7,12,5
2024-06-07 00:00:00+00:00,12,9,18,14
2024-06-08 00:00:00+00:00,5,5,15,4
2024-06-09 00:00:00+00:00,9,6,172,7
2024-06-10 00:00:00+00:00,5,5,66,8
2024-06-11 00:00:00+00:00,11,8,51,23
2024-06-12 00:00:00+00:00,7,7,16,9
2024-06-13 00:00:00+00:00,12,8,25,16
2024-06-14 00:00:00+00:00,6,6,13,7
