time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-03 00:00:00+00:00,13,13,25,12
2025-10-04 00:00:00+00:00,13,12,19,9
2025-10-05 00:00:00+00:00,7,7,31,11
2025-10-06 00:00:00+00:00,4,4,128,14
2025-10-07 00:00:00+00:00,10,10,86,10
2025-10-08 00:00:00+00:00,7,6,14,5
2025-10-09 00:00:00+00:00,9,8,21,10
2025-10-10 00:00:00+00:00,12,9,11,9
2025-10-11 00:00:00+00:00,12,10,15,4
2025-10-12 00:00:00+00:00,6,5,31,8
2025-10-13 00:00:00+00:00,5,5,130,13
2025-10-14 00:00:00+00:00,23,8,17,8
2025-10-15 00:00:00+00:00,21,10,20,8
2025-10-16 00:00:00+00:00,3,3,6,6
