referrer,views_total,views_unique
Google,91,39
linkedin.com,25,19
github.com,13,11
blog.scalesec.com,10,2
t.co,8,1
soporte.innotec.security,7,1
DuckDuckGo,4,2
Bing,3,2
l.facebook.com,3,1
com.linkedin.android,2,2
