url_path,views_total,views_unique
/awslabs/aws-cloudsaga,96,65
/awslabs/aws-cloudsaga/tree/main/cloudsaga,40,6
/awslabs/aws-cloudsaga/tree/main/cloudsaga/scenarios,33,5
/awslabs/aws-cloudsaga/blob/main/cloudsaga/cloudsaga.py,14,4
/awslabs/aws-cloudsaga/blob/main/README.md,14,4
/awslabs/aws-cloudsaga/tree/main/screenshots,13,4
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/iam_credentials.py,12,3
/awslabs/aws-cloudsaga/blob/main/screenshots/imds-reveal-example.png,11,4
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/network_changes.py,10,3
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/mining_bitcoin.py,10,2
