referrer,views_total,views_unique
Google,46,25
github.com,11,9
stratus-red-team.cloud,10,2
maturitymodel.security.aws.dev,10,2
DuckDuckGo,5,1
nubenetes.com,2,1
youtube.com,2,1
cloudseclist.com,1,1
