referrer,views_total,views_unique
Google,19,17
github.com,14,11
maturitymodel.security.aws.dev,5,3
stratus-red-team.cloud,2,2
code.amazon.com,2,1
statics.teams.cdn.office.net,2,1
cn.bing.com,1,1
jpn.nec.com,1,1
DuckDuckGo,1,1
facebook.com,1,1
