referrer,views_total,views_unique
Google,28,21
stratus-red-team.cloud,23,3
github.com,22,9
maturitymodel.security.aws.dev,5,4
DuckDuckGo,3,2
jira.snapone.com,3,2
nubenetes.com,2,1
gitlab.aws.dev,1,1
dev.classmethod.jp,1,1
