time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-09 00:00:00+00:00,20,11,24,4
2026-08-10 00:00:00+00:00,21,15,20,8
2026-08-11 00:00:00+00:00,34,19,20,5
2026-08-12 00:00:00+00:00,17,12,42,10
2026-08-13 00:00:00+00:00,24,11,18,6
2026-08-14 00:00:00+00:00,10,10,38,7
2026-08-15 00:00:00+00:00,18,15,28,3
2026-08-16 00:00:00+00:00,8,8,48,5
2026-08-17 00:00:00+00:00,13,9,29,8
2026-08-18 00:00:00+00:00,9,8,36,12
2026-08-19 00:00:00+00:00,9,9,30,7
2026-08-20 00:00:00+00:00,15,13,25,7
2026-08-21 00:00:00+00:00,19,9,25,7
2026-08-22 00:00:00+00:00,16,11,18,6
