referrer,views_total,views_unique
github.com,51,10
chat.openai.com,41,1
Google,39,20
maturitymodel.security.aws.dev,3,3
youtube.com,2,2
nubenetes.com,2,1
wave.webaim.org,2,1
aws.amazon.com,1,1
thederf.cloud,1,1
mail.google.com,1,1
