time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-26 00:00:00+00:00,13,7,36,17
2025-08-27 00:00:00+00:00,16,8,172,11
2025-08-28 00:00:00+00:00,14,8,17,9
2025-08-29 00:00:00+00:00,11,5,31,11
2025-08-30 00:00:00+00:00,14,8,115,11
2025-08-31 00:00:00+00:00,14,8,182,8
2025-09-01 00:00:00+00:00,16,8,274,18
2025-09-02 00:00:00+00:00,16,8,306,21
2025-09-03 00:00:00+00:00,9,7,195,15
2025-09-04 00:00:00+00:00,5,4,171,12
2025-09-05 00:00:00+00:00,8,8,20,9
2025-09-06 00:00:00+00:00,7,7,134,8
2025-09-07 00:00:00+00:00,9,8,175,11
2025-09-08 00:00:00+00:00,3,3,186,22
