time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-26 00:00:00+00:00,3,3,24,4
2025-01-27 00:00:00+00:00,4,4,49,9
2025-01-28 00:00:00+00:00,6,5,29,8
2025-01-29 00:00:00+00:00,5,3,12,9
2025-01-30 00:00:00+00:00,9,5,12,8
2025-01-31 00:00:00+00:00,9,6,11,9
2025-02-01 00:00:00+00:00,10,7,13,6
2025-02-02 00:00:00+00:00,7,5,74,6
2025-02-03 00:00:00+00:00,11,8,16,13
2025-02-04 00:00:00+00:00,4,3,13,10
2025-02-05 00:00:00+00:00,7,5,9,8
2025-02-06 00:00:00+00:00,4,4,12,8
2025-02-07 00:00:00+00:00,4,4,24,12
2025-02-08 00:00:00+00:00,2,2,36,3
