time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-04 00:00:00+00:00,6,5,5,5
2023-05-05 00:00:00+00:00,6,5,20,5
2023-05-06 00:00:00+00:00,6,5,4,4
2023-05-07 00:00:00+00:00,5,4,7,3
2023-05-08 00:00:00+00:00,8,7,17,6
2023-05-09 00:00:00+00:00,5,4,29,6
2023-05-10 00:00:00+00:00,5,4,20,8
2023-05-11 00:00:00+00:00,5,4,32,5
2023-05-12 00:00:00+00:00,7,5,11,7
2023-05-13 00:00:00+00:00,6,5,1,1
2023-05-14 00:00:00+00:00,6,5,5,5
2023-05-15 00:00:00+00:00,7,6,6,2
2023-05-16 00:00:00+00:00,6,5,50,15
2023-05-17 00:00:00+00:00,4,3,24,17
