referrer,views_total,views_unique
Google,72,22
github.com,16,8
nubenetes.com,10,3
maturitymodel.security.aws.dev,4,4
stratus-red-team.cloud,3,3
jira.snapone.com,3,2
linkedin.com,3,1
Bing,1,1
facebook.com,1,1
cloudseclist.com,1,1
