url_path,views_total,views_unique
/awslabs/aws-cloudsaga,124,74
/awslabs/aws-cloudsaga/tree/main/cloudsaga,33,5
/awslabs/aws-cloudsaga/tree/main/cloudsaga/scenarios,32,4
/awslabs/aws-cloudsaga/tree/main/screenshots,13,4
/awslabs/aws-cloudsaga/blob/main/screenshots/imds-reveal-example.png,11,4
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/iam_credentials.py,10,3
/awslabs/aws-cloudsaga/blob/main/cloudsaga/cloudsaga.py,8,3
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/mining_bitcoin.py,8,3
/awslabs/aws-cloudsaga/blob/main/CONTRIBUTING.md,8,2
/awslabs/aws-cloudsaga/blob/main/README.md,6,3
