time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-10 00:00:00+00:00,14,7,145,7
2025-06-11 00:00:00+00:00,15,9,48,15
2025-06-12 00:00:00+00:00,16,8,141,14
2025-06-13 00:00:00+00:00,20,12,22,10
2025-06-14 00:00:00+00:00,16,7,12,6
2025-06-15 00:00:00+00:00,18,11,19,5
2025-06-16 00:00:00+00:00,20,11,36,24
2025-06-17 00:00:00+00:00,18,10,58,14
2025-06-18 00:00:00+00:00,14,8,25,16
2025-06-19 00:00:00+00:00,18,8,50,10
2025-06-20 00:00:00+00:00,14,6,20,8
2025-06-21 00:00:00+00:00,15,8,4,3
2025-06-22 00:00:00+00:00,15,8,90,8
2025-06-23 00:00:00+00:00,9,7,104,31
