referrer,views_total,views_unique
Google,91,15
github.com,8,5
nubenetes.com,4,2
maturitymodel.security.aws.dev,3,3
stratus-red-team.cloud,2,1
l.workplace.com,1,1
cloudsec.cybr.com,1,1
thederf.cloud,1,1
