url_path,views_total,views_unique
/awslabs/aws-cloudsaga,172,128
/awslabs/aws-cloudsaga/tree/main/cloudsaga,17,14
/awslabs/aws-cloudsaga/tree/main/cloudsaga/scenarios,17,12
/awslabs/aws-cloudsaga/tree/main/screenshots,7,5
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/iam_credentials.py,5,5
/awslabs/aws-cloudsaga/blob/main/screenshots/imds-reveal-example.png,5,5
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/imds_reveal.py,5,4
/awslabs/aws-cloudsaga/blob/main/cloudsaga/cloudsaga.py,4,4
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/mining_bitcoin.py,4,4
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/network_changes.py,4,4
