referrer,views_total,views_unique
Google,19,17
github.com,18,8
Bing,10,4
maturitymodel.security.aws.dev,5,4
statics.teams.cdn.office.net,2,2
cloudsec.cybr.com,2,2
cdotjira.cba,2,1
code.amazon.com,1,1
awsstash.com,1,1
dev.classmethod.jp,1,1
