url_path,views_total,views_unique
/awslabs/aws-cloudsaga,163,115
/awslabs/aws-cloudsaga/tree/main/cloudsaga,23,14
/awslabs/aws-cloudsaga/tree/main/cloudsaga/scenarios,17,11
/awslabs/aws-cloudsaga/tree/main/screenshots,6,6
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/mining_bitcoin.py,5,4
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/public_resources.py,5,4
/awslabs/aws-cloudsaga/blob/main/screenshots/imds-reveal-example.png,4,4
/awslabs/aws-cloudsaga/blob/main/cloudsaga/cloudsaga.py,4,3
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/iam_credentials.py,4,3
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/imds_reveal.py,3,3
