referrer,views_total,views_unique
Google,78,28
github.com,16,7
nubenetes.com,12,4
maturitymodel.security.aws.dev,4,4
jira.snapone.com,3,2
cloudseclist.com,3,2
linkedin.com,3,1
stratus-red-team.cloud,2,2
Bing,1,1
facebook.com,1,1
