referrer,views_total,views_unique
Google,52,28
github.com,19,8
DuckDuckGo,6,4
quip-amazon.com,4,2
statics.teams.cdn.office.net,3,3
maturitymodel.security.aws.dev,3,3
Bing,1,1
cloudseclist.com,1,1
reconshell.com,1,1
stratus-red-team.cloud,1,1
