referrer,views_total,views_unique
Google,38,17
github.com,28,13
techcrunch.com,11,1
statics.teams.cdn.office.net,5,4
l.facebook.com,1,1
ddosi.org,1,1
aws.amazon.com,1,1
stratus-red-team.cloud,1,1
cloudsecdocs.com,1,1
