time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-17 00:00:00+00:00,16,8,25,6
2026-03-18 00:00:00+00:00,15,6,6,5
2026-03-19 00:00:00+00:00,23,11,16,8
2026-03-20 00:00:00+00:00,18,6,46,11
2026-03-21 00:00:00+00:00,6,6,48,4
2026-03-22 00:00:00+00:00,22,10,129,7
2026-03-23 00:00:00+00:00,22,10,62,12
2026-03-24 00:00:00+00:00,13,9,44,12
2026-03-25 00:00:00+00:00,16,8,35,19
2026-03-26 00:00:00+00:00,20,12,10,4
2026-03-27 00:00:00+00:00,21,10,10,7
2026-03-28 00:00:00+00:00,26,13,9,6
2026-03-29 00:00:00+00:00,10,5,14,10
2026-03-30 00:00:00+00:00,17,8,29,16
