referrer,views_total,views_unique
Google,22,17
github.com,17,7
maturitymodel.security.aws.dev,4,4
stratus-red-team.cloud,2,2
DuckDuckGo,2,2
com.google.android.gm,1,1
thederf.cloud,1,1
