time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-26 00:00:00+00:00,4,4,16,9
2024-03-27 00:00:00+00:00,5,5,67,8
2024-03-28 00:00:00+00:00,9,8,25,16
2024-03-29 00:00:00+00:00,4,4,34,18
2024-03-30 00:00:00+00:00,4,4,61,6
2024-03-31 00:00:00+00:00,4,4,62,4
2024-04-01 00:00:00+00:00,5,5,68,12
2024-04-02 00:00:00+00:00,6,6,71,12
2024-04-03 00:00:00+00:00,5,5,74,15
2024-04-04 00:00:00+00:00,5,5,61,6
2024-04-05 00:00:00+00:00,5,5,21,13
2024-04-06 00:00:00+00:00,4,4,4,2
2024-04-07 00:00:00+00:00,4,4,6,4
2024-04-08 00:00:00+00:00,4,4,21,15
