time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-18 00:00:00+00:00,13,9,13,5
2026-02-19 00:00:00+00:00,16,7,35,6
2026-02-20 00:00:00+00:00,23,10,7,4
2026-02-21 00:00:00+00:00,21,13,6,6
2026-02-22 00:00:00+00:00,16,8,20,5
2026-02-23 00:00:00+00:00,23,11,21,9
2026-02-24 00:00:00+00:00,13,9,33,9
2026-02-25 00:00:00+00:00,27,11,8,8
2026-02-26 00:00:00+00:00,19,10,5,4
2026-02-27 00:00:00+00:00,18,10,23,9
2026-02-28 00:00:00+00:00,16,10,8,4
2026-03-01 00:00:00+00:00,23,11,11,4
2026-03-02 00:00:00+00:00,20,12,10,5
2026-03-03 00:00:00+00:00,17,9,14,2
