url_path,views_total,views_unique
/awslabs/aws-cloudsaga,188,140
/awslabs/aws-cloudsaga/tree/main/cloudsaga,27,17
/awslabs/aws-cloudsaga/tree/main/cloudsaga/scenarios,27,15
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/mining_bitcoin.py,13,10
/awslabs/aws-cloudsaga/tree/main/screenshots,7,5
/awslabs/aws-cloudsaga/issues,6,6
/awslabs/aws-cloudsaga/blob/main/cloudsaga/cloudsaga.py,6,5
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/network_changes.py,6,5
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/iam_credentials.py,5,5
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/imds_reveal.py,5,3
