url_path,views_total,views_unique
/awslabs/aws-cloudsaga,131,87
/awslabs/aws-cloudsaga/tree/main/cloudsaga,39,11
/awslabs/aws-cloudsaga/tree/main/cloudsaga/scenarios,29,10
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/mining_bitcoin.py,14,7
/awslabs/aws-cloudsaga/tree/main/screenshots,13,4
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/iam_credentials.py,10,7
/awslabs/aws-cloudsaga/blob/main/cloudsaga/scenarios/imds_reveal.py,9,6
/awslabs/aws-cloudsaga/blob/main/screenshots/imds-reveal-example.png,8,5
/awslabs/aws-cloudsaga/tree/32dea00b63ae9ba30f65385bfb9edd94f1d0a91b/awslabs/aws-cloudsaga/ghrs-data,7,2
/awslabs/aws-cloudsaga/blob/main/cloudsaga/cloudsaga.py,6,4
