referrer,views_total,views_unique
chat.openai.com,41,1
Google,36,21
github.com,9,8
maturitymodel.security.aws.dev,2,2
statics.teams.cdn.office.net,2,2
nubenetes.com,2,1
thederf.cloud,1,1
cloudsecdocs.com,1,1
Bing,1,1
linkedin.com,1,1
