time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-13 00:00:00+00:00,38,15,9,6
2026-05-14 00:00:00+00:00,14,9,9,5
2026-05-15 00:00:00+00:00,15,10,10,5
2026-05-16 00:00:00+00:00,17,9,10,6
2026-05-17 00:00:00+00:00,232,20,28,7
2026-05-18 00:00:00+00:00,27,20,9,5
2026-05-19 00:00:00+00:00,30,17,7,6
2026-05-20 00:00:00+00:00,24,14,24,8
2026-05-21 00:00:00+00:00,24,13,26,7
2026-05-22 00:00:00+00:00,35,18,23,9
2026-05-23 00:00:00+00:00,20,14,31,5
2026-05-24 00:00:00+00:00,36,17,89,9
2026-05-25 00:00:00+00:00,29,19,96,8
2026-05-26 00:00:00+00:00,39,19,36,12
