time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-26 00:00:00+00:00,9,6,10,5
2025-04-27 00:00:00+00:00,7,7,22,8
2025-04-28 00:00:00+00:00,12,9,56,15
2025-04-29 00:00:00+00:00,7,7,63,13
2025-04-30 00:00:00+00:00,6,6,5,5
2025-05-01 00:00:00+00:00,10,8,7,5
2025-05-02 00:00:00+00:00,6,6,37,10
2025-05-03 00:00:00+00:00,3,3,5,3
2025-05-04 00:00:00+00:00,11,8,101,8
2025-05-05 00:00:00+00:00,12,7,29,6
2025-05-06 00:00:00+00:00,5,5,17,9
2025-05-07 00:00:00+00:00,9,6,44,13
2025-05-08 00:00:00+00:00,6,6,19,8
2025-05-09 00:00:00+00:00,8,6,21,11
