referrer,views_total,views_unique
Google,46,19
github.com,6,5
DuckDuckGo,5,1
stratus-red-team.cloud,4,1
statics.teams.cdn.office.net,2,1
nubenetes.com,2,1
cloudseclist.com,1,1
maturitymodel.security.aws.dev,1,1
