time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-05 00:00:00+00:00,4,4,64,5
2024-07-06 00:00:00+00:00,3,3,13,5
2024-07-07 00:00:00+00:00,4,4,252,6
2024-07-08 00:00:00+00:00,4,4,15,10
2024-07-09 00:00:00+00:00,3,3,14,11
2024-07-10 00:00:00+00:00,6,4,9,4
2024-07-11 00:00:00+00:00,5,5,38,12
2024-07-12 00:00:00+00:00,8,4,16,11
2024-07-13 00:00:00+00:00,2,2,10,5
2024-07-14 00:00:00+00:00,3,3,232,5
2024-07-15 00:00:00+00:00,5,3,24,14
2024-07-16 00:00:00+00:00,10,6,10,7
2024-07-17 00:00:00+00:00,2,2,20,14
2024-07-18 00:00:00+00:00,2,2,15,12
